,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
195,195,0,0,0,0,2.8942641519804075e-10,1.485321930556375e-09,1.764631963762868e-09,6.816625682912946e-09,1.0499593632719125e-08,5.240167487483382e-09
196,196,0,0,0,0,2.401420687521985e-10,1.2323582369964531e-09,1.464119261607976e-09,5.656217833711588e-09,8.711391555800881e-09,4.348155632559825e-09
197,197,0,0,0,0,1.992080265417456e-10,1.0222615801993414e-09,1.2145275281597838e-09,4.692355518112282e-09,7.226221902266844e-09,3.6072246149121334e-09
198,198,0,0,0,0,1.6521718804557957e-10,8.478071800892887e-10,1.0072752684209673e-09,3.891930861702087e-09,5.993010826158177e-09,2.9919255178161012e-09
199,199,0,0,0,0,1.3699815862084568e-10,7.029807463667658e-10,8.352186387243481e-10,3.2273795824513835e-09,4.96924187594351e-09,2.4810710461605617e-09
200,200,0,0,0,0,1.1357600438446926e-10,5.827768549626571e-10,6.92412064663419e-10,2.675758749388087e-09,4.119530897210578e-09,2.0570253881555558e-09
201,201,0,0,0,0,9.413953284133172e-11,4.830309126293778e-10,5.739086507020137e-10,2.2179773237424946e-09,3.4144375469628472e-09,1.7051141881168032e-09
202,202,0,0,0,0,7.801395507433628e-11,4.002787336484141e-10,4.7559336157683e-10,1.8381531675865973e-09,2.8294730916310464e-09,1.413128858815938e-09
203,203,0,0,0,0,6.46380910781365e-11,3.316395161233757e-10,3.9404413636258586e-10,1.5230771967391552e-09,2.3442725622201743e-09,1.1709158930236442e-09
204,204,0,0,0,0,5.35453683807903e-11,2.747181243324753e-10,3.264158172925355e-10,1.261766414128041e-09,1.941905143391821e-09,9.700330873964576e-10
205,205,0,0,0,0,4.4347952549071034e-11,2.2752377576089775e-10,2.703434540846591e-10,1.045090524899153e-09,1.6082972488233743e-09,8.034622405256095e-10
206,206,0,0,0,0,3.672354793559808e-11,1.884021391073589e-10,2.2386183229372585e-10,8.654619227627268e-10,1.3317547576131672e-09,6.65370262552429e-10
207,207,0,0,0,0,3.040438185719206e-11,1.5597877731715547e-10,1.8533812666747155e-10,7.165758613119568e-10,1.1025615579282419e-09,5.509110116890025e-10
208,208,0,0,0,0,2.5168031044019818e-11,1.2911206663649596e-10,1.5341614073742543e-10,5.931951103344983e-10,9.126475073810883e-10,4.5605905717715225e-10
209,209,0,0,0,0,2.0829791487489656e-11,1.0685403623213409e-10,1.269697035868696e-10,4.909703936703014e-10,7.553114695536342e-10,3.7747032956356665e-10
