,day,edges,num_infected,num_new_infections,num_new_removed,Average deaths,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
167,167,0,0,0,0,1.9801455048440033e-08,2.2737526216965106e-10,1.1522396579312255e-09,1.413414110916598e-09,5.047326080768913e-09,7.865984030442318e-09,4.427367726509169e-09
168,168,0,0,0,0,1.6416278428696866e-08,1.885041075236033e-10,9.55257429058255e-10,1.1717825545190865e-09,4.184455640236066e-09,6.521247233778269e-09,3.6704828572851265e-09
169,169,0,0,0,0,1.3607106402261325e-08,1.5624707265278702e-10,7.917927035170352e-10,9.712658060052456e-10,3.4684068852476505e-09,5.405324073351325e-09,3.0423857029281356e-09
170,170,0,0,0,0,1.127642740180781e-08,1.2948445609430507e-10,6.561713177319733e-10,8.049035574129382e-10,2.8743244364522426e-09,4.479478788103013e-09,2.5212738471469386e-09
171,171,0,0,0,0,9.343146505720091e-09,1.0728506471017778e-10,5.436743869284674e-10,6.669073095507818e-10,2.3815374637572958e-09,3.7114970101082047e-09,2.0890154386271145e-09
172,172,0,0,0,0,7.739836734674537e-09,8.887465099871845e-11,4.503783590543514e-10,5.524641714570098e-10,1.9728590508248383e-09,3.074593862130199e-09,1.7305346139322097e-09
173,173,0,0,0,0,6.4104512820073575e-09,7.360964319574221e-11,3.7302189027502025e-10,4.575735609917413e-10,1.634003050080062e-09,2.546505157769749e-09,1.4332999796676365e-09
174,174,0,0,0,0,5.308412760967313e-09,6.095520456840127e-11,3.088946589476309e-10,3.7891081663274177e-10,1.3530970380900173e-09,2.1087283688303836e-09,1.186897391095895e-09
175,175,0,0,0,0,4.395022944074552e-09,5.046697284143822e-11,2.55744828917474e-10,3.137136857751556e-10,1.1202769633311797e-09,1.7458909058423737e-09,9.826743889407222e-10
176,176,0,0,0,0,3.6381368619591182e-09,4.1775835198645915e-11,2.1170189579886476e-10,2.596876828273261e-10,9.273491783231184e-10,1.4452234134677121e-09,8.13443743798519e-10
177,177,0,0,0,0,3.0110602066631104e-09,3.457526743483251e-11,1.7521252726370495e-10,2.1492738662416477e-10,7.675093913390697e-10,1.196121771979494e-09,6.732369287481485e-10
178,178,0,0,0,0,2.491628968292179e-09,2.86107656487377e-11,1.4498700742411796e-10,1.7785074553044905e-10,6.351080688007931e-10,9.897814896142084e-10,5.57098337150794e-10
179,179,0,0,0,0,2.06144499405513e-09,2.367106835457157e-11,1.1995475428363767e-10,1.471445121759094e-10,5.254555817798185e-10,8.18894033958902e-10,4.609143628246948e-10
180,180,0,0,0,0,1.7052408084327054e-09,1.958086286746487e-11,9.922735884773574e-11,1.2171890475995563e-10,4.3466030073744094e-10,6.773945113819769e-10,3.8127138145719943e-10
181,181,0,0,0,0,1.410347636578615e-09,1.6194676746377464e-11,8.20676295938908e-11,1.0066963493145575e-10,3.594929964308273e-10,5.602503431975534e-10,3.15336807021086e-10
182,182,0,0,0,0,1.166256233422441e-09,1.3391834902168376e-11,6.786403727258915e-11,8.324656007506796e-11,2.9727489668877373e-10,4.6328680822005794e-10,2.6076089843213014e-10
183,183,0,0,0,0,9.642513596386345e-10,1.1072262374605112e-11,5.610944519338582e-11,6.882759245973345e-11,2.457845155325786e-10,3.830418410008373e-10,2.1559503276215035e-10
184,184,0,0,0,0,7.971055570873879e-10,9.152968030695754e-12,4.6383290126237835e-11,5.6896841142293125e-11,2.0317959753821037e-10,3.166443863487789e-10,1.7822323710235818e-10
185,185,0,0,0,0,6.588273047495958e-10,7.56515270092565e-12,3.833692758453272e-11,4.7026635513009384e-11,1.6793292360842411e-10,2.617143561067722e-10,1.473058792526044e-10
186,186,0,0,0,0,5.444505516426364e-10,6.251792437238507e-12,3.1681384819980715e-11,3.8862502301246454e-11,1.3877866360186457e-10,2.1627902263292916e-10,1.2173260980700615e-10
187,187,0,0,0,0,4.4985987578221714e-10,5.1656308561853155e-12,2.617718688451236e-11,3.2110685543579065e-11,1.1466780992470184e-10,1.7870356446954427e-10,1.0058326979594963e-10
188,188,0,0,0,0,3.7164534697023606e-10,4.267512563837857e-12,2.1625911147294807e-11,2.652778679037577e-11,9.473118253029908e-11,1.4763341164094782e-10,8.309543974713876e-11
189,189,0,0,0,0,3.069828615036936e-10,3.5250090685376656e-12,1.7863224013814624e-11,2.1912223480418376e-11,7.824892662818384e-11,1.2194670948677447e-10,6.863768396252075e-11
190,190,0,0,0,0,2.535325848263632e-10,2.911252622720021e-12,1.4752971339738096e-11,1.8096979847901224e-11,6.462462604836064e-11,1.0071397574382021e-10,5.66868435139123e-11
191,191,0,0,0,0,2.0935753500879716e-10,2.404001336940506e-12,1.2182440832441005e-11,1.494379546777102e-11,5.3364550436844796e-11,8.316575842550033e-11,4.6809832486147725e-11
192,192,0,0,0,0,1.7285415555254923e-10,1.984841964377301e-12,1.0058322107069138e-11,1.233820959070344e-11,4.405995849069691e-11,6.866505637317092e-11,3.8648114889246094e-11
193,193,0,0,0,0,1.4269462123465113e-10,1.638527412963217e-12,8.303349484056885e-12,1.0185442974345677e-11,3.6372391906615785e-11,5.668440067237418e-11,3.1904804937580327e-11
194,194,0,0,0,0,1.1778045650635216e-10,1.3524441568097184e-12,6.8536030601728e-12,8.407087196826562e-12,3.002185286258614e-11,4.678742989900428e-11,2.6334296680426083e-11
195,195,0,0,0,0,9.72021643302398e-11,1.1161486640239067e-12,5.656159524846316e-12,6.938222991184603e-12,2.47765135405974e-11,3.8612852968415125e-11,2.1733237494405632e-11
196,196,0,0,0,0,8.020841994683492e-11,9.210136562697605e-13,4.667299556353863e-12,5.725221317819876e-12,2.044486371857904e-11,3.186221158320983e-11,1.7933640179381018e-11
197,197,0,0,0,0,6.617617773328306e-11,7.598848531424495e-13,3.850768350510741e-12,4.7236096128256895e-12,1.686809110652262e-11,2.6288005400225665e-11,1.4796199210782428e-11
198,198,0,0,0,0,5.45913694152166e-11,6.268593344590113e-13,3.176652456453789e-12,3.896694039754755e-12,1.3915161383861051e-11,2.1686024535550514e-11,1.2205975091406765e-11
199,199,0,0,0,0,4.5028586157793255e-11,5.170522346822967e-13,2.6201974847131153e-12,3.214109211386601e-12,1.1477639230975845e-11,1.7887278422930915e-11,1.0067851510793744e-11
200,200,0,0,0,0,3.713558690868121e-11,4.264188560148491e-13,2.160906653175726e-12,2.6507124060074964e-12,9.465739556528887e-12,1.4751841865671472e-11,8.303071596621087e-12
201,201,0,0,0,0,3.062257825897924e-11,3.5163157166546697e-13,1.781916985988267e-12,2.185818371327158e-12,7.805594969098471e-12,1.216459653933751e-11,6.8468410202505266e-12
202,202,0,0,0,0,2.5248095000063925e-11,2.8991769573903386e-13,1.4691777081594118e-12,1.8021914884312788e-12,6.435656777333306e-12,1.0029622145633153e-11,5.645171058675653e-12
203,203,0,0,0,0,2.0814392807688963e-11,2.390065785556108e-13,1.2111821474789596e-12,1.4857169047719156e-12,5.305520600209322e-12,8.268366189662071e-12,4.653848453975435e-12
204,204,0,0,0,0,1.715712089992815e-11,1.9701102030908058e-13,9.983667901402685e-13,1.224663375662941e-12,4.373293961341241e-12,6.815541518391352e-12,3.836126343560905e-12
205,205,0,0,0,0,1.4140538928508605e-11,1.6237234780093079e-13,8.228329533405436e-13,1.0093418493048616e-12,3.6043770902387465e-12,5.6172262655142285e-12,3.1616548144757507e-12
206,206,0,0,0,0,1.1653073221014541e-11,1.338093878570333e-13,6.780882045881327e-13,8.317882744391484e-13,2.970330222988848e-12,4.629098600978654e-12,2.6054873324792634e-12
207,207,0,0,0,0,9.601844023676823e-12,1.1025562499598289e-13,5.587279038982522e-13,6.853729587389187e-13,2.447478614355523e-12,3.814262717980925e-12,2.146857099208513e-12
208,208,0,0,0,0,7.910898558699035e-12,9.08389120588093e-14,4.603323860244355e-13,5.646744456678641e-13,2.0164621498754198e-12,3.1425469278369064e-12,1.7687819850002022e-12
209,209,0,0,0,0,6.516695146352178e-12,7.48296154881937e-14,3.7920418312221233e-13,4.651571742512686e-13,1.6610842633604743e-12,2.5887097603216554e-12,1.4570548327826824e-12
