,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
42,42,0,0,0,0,0.01442161133420083,0.07308249961747429,0.08964787447591965,0.32013410042607576,0.4989116378167333,0.2808123274978764
43,43,0,0,0,0,0.01320471934875082,0.06691581643622306,0.08208340907504838,0.2931212644779956,0.45681359762984153,0.2571174529912154
44,44,0,0,0,0,0.012043277733195858,0.06103013178854302,0.07486363524052142,0.2673393280371394,0.41663384758548566,0.23450228775351226
45,45,0,0,0,0,0.010943584471247846,0.055457361136690746,0.06802770260965546,0.242928095131184,0.3785902646806138,0.21308946381413618
46,46,0,0,0,0,0.009909798106708289,0.050218578185174,0.06160146159570048,0.21997987803010563,0.3428267125828055,0.19295995481305298
47,47,0,0,0,0,0.008944249280342953,0.04532559361512436,0.055599399968849134,0.19854641281024646,0.3094238191619054,0.1741591421326079
48,48,0,0,0,0,0.008047737163181563,0.04078245728027325,0.05002648555013732,0.17864543964590182,0.2784092315176792,0.15670258693803601
49,49,0,0,0,0,0.007219804542140784,0.03658685222211904,0.04487987620354063,0.1602668092204841,0.2497671324905218,0.1405813865438388
50,50,0,0,0,0,0.006458987732697421,0.03273136111945345,0.04015047334753667,0.14337803034301033,0.22344688632096132,0.12576704062171315
51,51,0,0,0,0,0.005763039399602348,0.029204595447535484,0.03582430705715315,0.12792921617131955,0.19937074707035865,0.11221578988378553
52,52,0,0,0,0,0.005129123824569053,0.025992185010428877,0.031883749890413746,0.11385741880717237,0.17744061385234797,0.09987241826343814
53,53,0,0,0,0,0.004553985236061004,0.023077630963686948,0.028308563262928313,0.10109036591789475,0.1575438541550685,0.08867353057120243
54,54,0,0,0,0,0.004034090575215465,0.02044302929041446,0.0250767849119439,0.08954962988575638,0.13955824278863957,0.07855033238047508
55,55,0,0,0,0,0.003565748573227322,0.01806967423403634,0.022165469107276188,0.07915327111392781,0.12335608133417403,0.06943094865867036
56,56,0,0,0,0,0.0031452073124942008,0.015938552696058515,0.019551293112618717,0.06981800371023819,0.10880757324449167,0.06124232344206221
57,57,0,0,0,0,0.0027687325828454697,0.014030741311605702,0.01721104426491425,0.06146093485598137,0.09578353455609437,0.053911745559542076
58,58,0,0,0,0,0.002432669364589575,0.01232771801895956,0.015122002166356847,0.054000929620123685,0.08415752087810881,0.04736804580797101
59,59,0,0,0,0,0.0021334887045976313,0.010811599607311312,0.013262230076328681,0.04735965152491781,0.07380744905737606,0.04154250970608962
