,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
187,187,8250,802,0,0,1.2105140285641839e-12,6.443971749515018e-12,7.644069143793986e-12,2.7453931791890645e-11,3.325547331171429e-11,1.8823622869790973e-11
188,188,8250,802,0,0,1.000135446262475e-12,5.3242101108726006e-12,6.3154366328083455e-12,2.2683505168835392e-11,2.74742044762507e-11,1.5547131644154222e-11
189,189,8250,802,0,0,8.261896431635582e-13,4.398337004338015e-12,5.216921600063023e-12,1.8739102342766488e-11,2.269430632895631e-11,1.283903540244733e-11
190,190,8250,802,0,0,6.823926236890528e-13,3.6329177702354318e-12,4.3088232936993314e-12,1.5478198248100522e-11,1.8743228258158656e-11,1.0601089259216945e-11
191,191,8250,802,0,0,5.63539140467991e-13,3.000245867662401e-12,3.558269001569812e-12,1.2782794357565845e-11,1.547776428738632e-11,8.751893394549988e-12
192,192,8250,802,0,0,4.653187081762306e-13,2.477398329916361e-12,2.938030497709591e-12,1.0555268397994991e-11,1.2779312849633642e-11,7.2242655117992085e-12
193,193,8250,802,0,0,3.841600057787564e-13,2.0453571671779362e-12,2.425533834192126e-12,8.714599233051012e-12,1.0549752071543847e-11,5.96241532979491e-12
194,194,8250,802,0,0,3.1711081701118175e-13,1.6884185390420864e-12,2.0021509076536332e-12,7.193872855768381e-12,8.707914580239963e-12,4.920288871274752e-12
195,195,8250,802,0,0,2.6172693036110374e-13,1.3935677543798192e-12,1.652439566968457e-12,5.937645561863276e-12,7.1866698264388855e-12,4.059732782664618e-12
196,196,8250,802,0,0,2.1598473120892603e-13,1.1500428204022935e-12,1.3636115387416849e-12,4.900093694627151e-12,5.930302172071631e-12,3.3492165566711827e-12
197,197,8250,802,0,0,1.7821354483639168e-13,9.489507495303637e-13,1.1251167597127625e-12,4.0433317886145444e-12,4.892928150493156e-12,2.7627167266585164e-12
198,198,8250,802,0,0,1.470243156991146e-13,7.828919597910881e-13,9.28189239922431e-13,3.3358245050644117e-12,4.036338184950272e-12,2.2785290735651178e-12
199,199,8250,802,0,0,1.212791873155493e-13,6.458196872566501e-13,7.656462233212052e-13,2.7517855121535525e-12,3.329421046839754e-12,1.8789986729305117e-12
200,200,8250,802,0,0,1.0002787538512289e-13,5.32665285721643e-13,6.314670245677519e-13,2.2696640274786824e-12,2.7458377078348753e-12,1.5492781112176004e-12
201,201,8250,802,0,0,8.248946013053797e-14,4.392854688976331e-13,5.207385725769602e-13,1.8718058888376253e-12,2.2642771362151325e-12,1.277273495217986e-12
202,202,8250,802,0,0,6.801823583735992e-14,3.622284974117862e-13,4.2938212905934024e-13,1.5434666093971942e-12,1.8669614870643985e-12,1.052924577456229e-12
203,203,8250,802,0,0,5.6076932274525554e-14,2.986469485717397e-13,3.539909183661866e-13,1.2725321341229805e-12,1.539102535070246e-12,8.678448188919817e-13
204,204,8250,802,0,0,4.6227422127579375e-14,2.461957978778252e-13,2.918131410733797e-13,1.049056276002746e-12,1.2687418018178695e-12,7.152314045955193e-13
205,205,8250,802,0,0,3.810215496010332e-14,2.0292720317245025e-13,2.4051466375508696e-13,8.647022289060019e-13,1.045591478671002e-12,5.893793283956183e-13
206,206,8250,802,0,0,3.140179243866229e-14,1.6724554060137284e-13,1.982154898185413e-13,7.126487758505015e-13,8.617458603139738e-13,4.855914085550878e-13
207,207,8250,802,0,0,2.5874946762500734e-14,1.3781178109134486e-13,1.633263901482518e-13,5.872321751106733e-13,7.100026813378673e-13,4.0007030658140994e-13
208,208,8250,802,0,0,2.1319468522257817e-14,1.1355188363734125e-13,1.3456339151982002e-13,4.838779480477984e-13,5.849742315477774e-13,3.2955858992887e-13
209,209,8250,802,0,0,1.756408361104594e-14,9.354798232884356e-14,1.1086234491847207e-13,3.986447102243224e-13,4.81912291573119e-13,2.71428716323024e-13
